_id,State/UT Name,PC NO,PC NAME,TOTAL ELECTORS IN PC,AC NO,AC NAME,TOTAL ELECTORS IN AC,TOTAL VALID VOTES IN STATE,NOTA VOTES EVM IN AC,CANDIDATE NAME,PARTY,VOTES SECURED EVM
3843,Assam,2,Dhubri,2663987,23,Chenga,241261,19819569,1153,ZABED ISLAM,AGP,10787
3844,Assam,2,Dhubri,2663987,23,Chenga,241261,19819569,1153,MOHAMMED BADRUDDIN AJMAL,AIUDF,52371
3845,Assam,2,Dhubri,2663987,23,Chenga,241261,19819569,1153,RAKIBUL HUSSAIN,INC,148941
3846,Assam,2,Dhubri,2663987,23,Chenga,241261,19819569,1153,S. M. JIAUL HAQUE,BGanP,1338
3847,Assam,2,Dhubri,2663987,23,Chenga,241261,19819569,1153,SURAT ZAMAN MONDAL,SUCI,242
3848,Assam,2,Dhubri,2663987,23,Chenga,241261,19819569,1153,TAHIDUR RAHMAN,VPI,734
3849,Assam,2,Dhubri,2663987,23,Chenga,241261,19819569,1153,RADHARANI BISWAS,HSP,611
3850,Assam,2,Dhubri,2663987,23,Chenga,241261,19819569,1153,REJAUL KARIM,RPPRINAT,389
3851,Assam,2,Dhubri,2663987,23,Chenga,241261,19819569,1153,SHUKUR ALI,AJM,540
3852,Assam,2,Dhubri,2663987,23,Chenga,241261,19819569,1153,HAFIZ BURHANUDDIN,TNRMPI,603
3853,Assam,2,Dhubri,2663987,23,Chenga,241261,19819569,1153,ALAKESH ROY,IND,732
3854,Assam,2,Dhubri,2663987,23,Chenga,241261,19819569,1153,FARUK KHAN,IND,1009
3855,Assam,2,Dhubri,2663987,23,Chenga,241261,19819569,1153,BISWAJIT RAY,IND,621
3856,Assam,3,Barpeta,1979051,16,Abhayapuri,182143,19819569,1034,DEEP BAYAN,INC,43682
3857,Assam,3,Barpeta,1979051,16,Abhayapuri,182143,19819569,1034,PHANI BHUSAN CHOUDHURY,AGP,98791
3858,Assam,3,Barpeta,1979051,16,Abhayapuri,182143,19819569,1034,MANORANJAN TALUKDAR,CPI(M),6639
3859,Assam,3,Barpeta,1979051,16,Abhayapuri,182143,19819569,1034,SAMEJ UDDIN,BOPF,529
3860,Assam,3,Barpeta,1979051,16,Abhayapuri,182143,19819569,1034,ABUBAKKAR SIDDIQUE,RUC,253
3861,Assam,3,Barpeta,1979051,16,Abhayapuri,182143,19819569,1034,ABUL KALAM AZAD,AITC,1487
3862,Assam,3,Barpeta,1979051,16,Abhayapuri,182143,19819569,1034,AMZAD ALI,RPPRINAT,258
3863,Assam,3,Barpeta,1979051,16,Abhayapuri,182143,19819569,1034,CHITRALEKHA DAS,SUCI,283
3864,Assam,3,Barpeta,1979051,16,Abhayapuri,182143,19819569,1034,SHAJAHAN ALI KHAN,VPI,467
3865,Assam,3,Barpeta,1979051,16,Abhayapuri,182143,19819569,1034,AYNAL HAQUE,IND,270
3866,Assam,3,Barpeta,1979051,16,Abhayapuri,182143,19819569,1034,JAGANNATH RAY,IND,684
3867,Assam,3,Barpeta,1979051,16,Abhayapuri,182143,19819569,1034,DULU AHMED,IND,467
3868,Assam,3,Barpeta,1979051,16,Abhayapuri,182143,19819569,1034,DEWAN MOHIBUL ISLAM,IND,1051
3869,Assam,3,Barpeta,1979051,16,Abhayapuri,182143,19819569,1034,MATIAR RAHMAN,IND,613
3870,Assam,3,Barpeta,1979051,18,Bongaigaon,170671,19819569,1806,DEEP BAYAN,INC,38723
3871,Assam,3,Barpeta,1979051,18,Bongaigaon,170671,19819569,1806,PHANI BHUSAN CHOUDHURY,AGP,98323
3872,Assam,3,Barpeta,1979051,18,Bongaigaon,170671,19819569,1806,MANORANJAN TALUKDAR,CPI(M),4036
3873,Assam,3,Barpeta,1979051,18,Bongaigaon,170671,19819569,1806,SAMEJ UDDIN,BOPF,958
3874,Assam,3,Barpeta,1979051,18,Bongaigaon,170671,19819569,1806,ABUBAKKAR SIDDIQUE,RUC,333
3875,Assam,3,Barpeta,1979051,18,Bongaigaon,170671,19819569,1806,ABUL KALAM AZAD,AITC,1647
3876,Assam,3,Barpeta,1979051,18,Bongaigaon,170671,19819569,1806,AMZAD ALI,RPPRINAT,265
3877,Assam,3,Barpeta,1979051,18,Bongaigaon,170671,19819569,1806,CHITRALEKHA DAS,SUCI,309
3878,Assam,3,Barpeta,1979051,18,Bongaigaon,170671,19819569,1806,SHAJAHAN ALI KHAN,VPI,512
3879,Assam,3,Barpeta,1979051,18,Bongaigaon,170671,19819569,1806,AYNAL HAQUE,IND,354
3880,Assam,3,Barpeta,1979051,18,Bongaigaon,170671,19819569,1806,JAGANNATH RAY,IND,646
3881,Assam,3,Barpeta,1979051,18,Bongaigaon,170671,19819569,1806,DULU AHMED,IND,542
3882,Assam,3,Barpeta,1979051,18,Bongaigaon,170671,19819569,1806,DEWAN MOHIBUL ISLAM,IND,938
3883,Assam,3,Barpeta,1979051,18,Bongaigaon,170671,19819569,1806,MATIAR RAHMAN,IND,697
3884,Assam,3,Barpeta,1979051,21,Bhowanipur-Sorbhog,214682,19819569,1676,DEEP BAYAN,INC,57174
3885,Assam,3,Barpeta,1979051,21,Bhowanipur-Sorbhog,214682,19819569,1676,PHANI BHUSAN CHOUDHURY,AGP,93927
3886,Assam,3,Barpeta,1979051,21,Bhowanipur-Sorbhog,214682,19819569,1676,MANORANJAN TALUKDAR,CPI(M),18198
3887,Assam,3,Barpeta,1979051,21,Bhowanipur-Sorbhog,214682,19819569,1676,SAMEJ UDDIN,BOPF,1449
3888,Assam,3,Barpeta,1979051,21,Bhowanipur-Sorbhog,214682,19819569,1676,ABUBAKKAR SIDDIQUE,RUC,241
3889,Assam,3,Barpeta,1979051,21,Bhowanipur-Sorbhog,214682,19819569,1676,ABUL KALAM AZAD,AITC,1651
3890,Assam,3,Barpeta,1979051,21,Bhowanipur-Sorbhog,214682,19819569,1676,AMZAD ALI,RPPRINAT,262
3891,Assam,3,Barpeta,1979051,21,Bhowanipur-Sorbhog,214682,19819569,1676,CHITRALEKHA DAS,SUCI,292
3892,Assam,3,Barpeta,1979051,21,Bhowanipur-Sorbhog,214682,19819569,1676,SHAJAHAN ALI KHAN,VPI,486
3893,Assam,3,Barpeta,1979051,21,Bhowanipur-Sorbhog,214682,19819569,1676,AYNAL HAQUE,IND,333
3894,Assam,3,Barpeta,1979051,21,Bhowanipur-Sorbhog,214682,19819569,1676,JAGANNATH RAY,IND,557
3895,Assam,3,Barpeta,1979051,21,Bhowanipur-Sorbhog,214682,19819569,1676,DULU AHMED,IND,721
3896,Assam,3,Barpeta,1979051,21,Bhowanipur-Sorbhog,214682,19819569,1676,DEWAN MOHIBUL ISLAM,IND,1212
3897,Assam,3,Barpeta,1979051,21,Bhowanipur-Sorbhog,214682,19819569,1676,MATIAR RAHMAN,IND,698
3898,Assam,3,Barpeta,1979051,24,Barpeta,169836,19819569,1221,DEEP BAYAN,INC,34159
3899,Assam,3,Barpeta,1979051,24,Barpeta,169836,19819569,1221,PHANI BHUSAN CHOUDHURY,AGP,91587
3900,Assam,3,Barpeta,1979051,24,Barpeta,169836,19819569,1221,MANORANJAN TALUKDAR,CPI(M),8409
3901,Assam,3,Barpeta,1979051,24,Barpeta,169836,19819569,1221,SAMEJ UDDIN,BOPF,646
3902,Assam,3,Barpeta,1979051,24,Barpeta,169836,19819569,1221,ABUBAKKAR SIDDIQUE,RUC,173
3903,Assam,3,Barpeta,1979051,24,Barpeta,169836,19819569,1221,ABUL KALAM AZAD,AITC,805
3904,Assam,3,Barpeta,1979051,24,Barpeta,169836,19819569,1221,AMZAD ALI,RPPRINAT,163
3905,Assam,3,Barpeta,1979051,24,Barpeta,169836,19819569,1221,CHITRALEKHA DAS,SUCI,227
3906,Assam,3,Barpeta,1979051,24,Barpeta,169836,19819569,1221,SHAJAHAN ALI KHAN,VPI,406
3907,Assam,3,Barpeta,1979051,24,Barpeta,169836,19819569,1221,AYNAL HAQUE,IND,212
3908,Assam,3,Barpeta,1979051,24,Barpeta,169836,19819569,1221,JAGANNATH RAY,IND,439
3909,Assam,3,Barpeta,1979051,24,Barpeta,169836,19819569,1221,DULU AHMED,IND,521
3910,Assam,3,Barpeta,1979051,24,Barpeta,169836,19819569,1221,DEWAN MOHIBUL ISLAM,IND,792
3911,Assam,3,Barpeta,1979051,24,Barpeta,169836,19819569,1221,MATIAR RAHMAN,IND,545
3912,Assam,3,Barpeta,1979051,25,Pakabetbari,260613,19819569,1648,DEEP BAYAN,INC,175341
3913,Assam,3,Barpeta,1979051,25,Pakabetbari,260613,19819569,1648,PHANI BHUSAN CHOUDHURY,AGP,25355
3914,Assam,3,Barpeta,1979051,25,Pakabetbari,260613,19819569,1648,MANORANJAN TALUKDAR,CPI(M),22157
3915,Assam,3,Barpeta,1979051,25,Pakabetbari,260613,19819569,1648,SAMEJ UDDIN,BOPF,967
3916,Assam,3,Barpeta,1979051,25,Pakabetbari,260613,19819569,1648,ABUBAKKAR SIDDIQUE,RUC,311
3917,Assam,3,Barpeta,1979051,25,Pakabetbari,260613,19819569,1648,ABUL KALAM AZAD,AITC,4442
3918,Assam,3,Barpeta,1979051,25,Pakabetbari,260613,19819569,1648,AMZAD ALI,RPPRINAT,587
3919,Assam,3,Barpeta,1979051,25,Pakabetbari,260613,19819569,1648,CHITRALEKHA DAS,SUCI,316
3920,Assam,3,Barpeta,1979051,25,Pakabetbari,260613,19819569,1648,SHAJAHAN ALI KHAN,VPI,507
3921,Assam,3,Barpeta,1979051,25,Pakabetbari,260613,19819569,1648,AYNAL HAQUE,IND,531
3922,Assam,3,Barpeta,1979051,25,Pakabetbari,260613,19819569,1648,JAGANNATH RAY,IND,696
3923,Assam,3,Barpeta,1979051,25,Pakabetbari,260613,19819569,1648,DULU AHMED,IND,1165
3924,Assam,3,Barpeta,1979051,25,Pakabetbari,260613,19819569,1648,DEWAN MOHIBUL ISLAM,IND,711
3925,Assam,3,Barpeta,1979051,25,Pakabetbari,260613,19819569,1648,MATIAR RAHMAN,IND,758
3926,Assam,3,Barpeta,1979051,26,Bajali,165463,19819569,1736,DEEP BAYAN,INC,34584
3927,Assam,3,Barpeta,1979051,26,Bajali,165463,19819569,1736,PHANI BHUSAN CHOUDHURY,AGP,76170
3928,Assam,3,Barpeta,1979051,26,Bajali,165463,19819569,1736,MANORANJAN TALUKDAR,CPI(M),10492
3929,Assam,3,Barpeta,1979051,26,Bajali,165463,19819569,1736,SAMEJ UDDIN,BOPF,1396
3930,Assam,3,Barpeta,1979051,26,Bajali,165463,19819569,1736,ABUBAKKAR SIDDIQUE,RUC,219
3931,Assam,3,Barpeta,1979051,26,Bajali,165463,19819569,1736,ABUL KALAM AZAD,AITC,1363
3932,Assam,3,Barpeta,1979051,26,Bajali,165463,19819569,1736,AMZAD ALI,RPPRINAT,228
3933,Assam,3,Barpeta,1979051,26,Bajali,165463,19819569,1736,CHITRALEKHA DAS,SUCI,300
3934,Assam,3,Barpeta,1979051,26,Bajali,165463,19819569,1736,SHAJAHAN ALI KHAN,VPI,388
3935,Assam,3,Barpeta,1979051,26,Bajali,165463,19819569,1736,AYNAL HAQUE,IND,337
3936,Assam,3,Barpeta,1979051,26,Bajali,165463,19819569,1736,JAGANNATH RAY,IND,431
3937,Assam,3,Barpeta,1979051,26,Bajali,165463,19819569,1736,DULU AHMED,IND,515
3938,Assam,3,Barpeta,1979051,26,Bajali,165463,19819569,1736,DEWAN MOHIBUL ISLAM,IND,925
3939,Assam,3,Barpeta,1979051,26,Bajali,165463,19819569,1736,MATIAR RAHMAN,IND,680
3940,Assam,3,Barpeta,1979051,30,Hajo-Sualkuchi,193518,19819569,1705,DEEP BAYAN,INC,65866
3941,Assam,3,Barpeta,1979051,30,Hajo-Sualkuchi,193518,19819569,1705,PHANI BHUSAN CHOUDHURY,AGP,80230
3942,Assam,3,Barpeta,1979051,30,Hajo-Sualkuchi,193518,19819569,1705,MANORANJAN TALUKDAR,CPI(M),4158
3943,Assam,3,Barpeta,1979051,30,Hajo-Sualkuchi,193518,19819569,1705,SAMEJ UDDIN,BOPF,591
3944,Assam,3,Barpeta,1979051,30,Hajo-Sualkuchi,193518,19819569,1705,ABUBAKKAR SIDDIQUE,RUC,265
3945,Assam,3,Barpeta,1979051,30,Hajo-Sualkuchi,193518,19819569,1705,ABUL KALAM AZAD,AITC,1427
3946,Assam,3,Barpeta,1979051,30,Hajo-Sualkuchi,193518,19819569,1705,AMZAD ALI,RPPRINAT,241
3947,Assam,3,Barpeta,1979051,30,Hajo-Sualkuchi,193518,19819569,1705,CHITRALEKHA DAS,SUCI,241
3948,Assam,3,Barpeta,1979051,30,Hajo-Sualkuchi,193518,19819569,1705,SHAJAHAN ALI KHAN,VPI,406
3949,Assam,3,Barpeta,1979051,30,Hajo-Sualkuchi,193518,19819569,1705,AYNAL HAQUE,IND,260
3950,Assam,3,Barpeta,1979051,30,Hajo-Sualkuchi,193518,19819569,1705,JAGANNATH RAY,IND,426
3951,Assam,3,Barpeta,1979051,30,Hajo-Sualkuchi,193518,19819569,1705,DULU AHMED,IND,2956
3952,Assam,3,Barpeta,1979051,30,Hajo-Sualkuchi,193518,19819569,1705,DEWAN MOHIBUL ISLAM,IND,875
3953,Assam,3,Barpeta,1979051,30,Hajo-Sualkuchi,193518,19819569,1705,MATIAR RAHMAN,IND,636
3954,Assam,3,Barpeta,1979051,38,Barkhetri,219885,19819569,1736,DEEP BAYAN,INC,81755
3955,Assam,3,Barpeta,1979051,38,Barkhetri,219885,19819569,1736,PHANI BHUSAN CHOUDHURY,AGP,94944
3956,Assam,3,Barpeta,1979051,38,Barkhetri,219885,19819569,1736,MANORANJAN TALUKDAR,CPI(M),4657
3957,Assam,3,Barpeta,1979051,38,Barkhetri,219885,19819569,1736,SAMEJ UDDIN,BOPF,515
3958,Assam,3,Barpeta,1979051,38,Barkhetri,219885,19819569,1736,ABUBAKKAR SIDDIQUE,RUC,202
3959,Assam,3,Barpeta,1979051,38,Barkhetri,219885,19819569,1736,ABUL KALAM AZAD,AITC,1102
3960,Assam,3,Barpeta,1979051,38,Barkhetri,219885,19819569,1736,AMZAD ALI,RPPRINAT,233
3961,Assam,3,Barpeta,1979051,38,Barkhetri,219885,19819569,1736,CHITRALEKHA DAS,SUCI,301
3962,Assam,3,Barpeta,1979051,38,Barkhetri,219885,19819569,1736,SHAJAHAN ALI KHAN,VPI,436
3963,Assam,3,Barpeta,1979051,38,Barkhetri,219885,19819569,1736,AYNAL HAQUE,IND,319
3964,Assam,3,Barpeta,1979051,38,Barkhetri,219885,19819569,1736,JAGANNATH RAY,IND,603
3965,Assam,3,Barpeta,1979051,38,Barkhetri,219885,19819569,1736,DULU AHMED,IND,905
3966,Assam,3,Barpeta,1979051,38,Barkhetri,219885,19819569,1736,DEWAN MOHIBUL ISLAM,IND,1073
3967,Assam,3,Barpeta,1979051,38,Barkhetri,219885,19819569,1736,MATIAR RAHMAN,IND,1101
3968,Assam,3,Barpeta,1979051,39,Nalbari,197869,19819569,2374,DEEP BAYAN,INC,48515
3969,Assam,3,Barpeta,1979051,39,Nalbari,197869,19819569,2374,PHANI BHUSAN CHOUDHURY,AGP,104817
3970,Assam,3,Barpeta,1979051,39,Nalbari,197869,19819569,2374,MANORANJAN TALUKDAR,CPI(M),6560
3971,Assam,3,Barpeta,1979051,39,Nalbari,197869,19819569,2374,SAMEJ UDDIN,BOPF,1148
3972,Assam,3,Barpeta,1979051,39,Nalbari,197869,19819569,2374,ABUBAKKAR SIDDIQUE,RUC,231
3973,Assam,3,Barpeta,1979051,39,Nalbari,197869,19819569,2374,ABUL KALAM AZAD,AITC,1250
3974,Assam,3,Barpeta,1979051,39,Nalbari,197869,19819569,2374,AMZAD ALI,RPPRINAT,205
3975,Assam,3,Barpeta,1979051,39,Nalbari,197869,19819569,2374,CHITRALEKHA DAS,SUCI,378
3976,Assam,3,Barpeta,1979051,39,Nalbari,197869,19819569,2374,SHAJAHAN ALI KHAN,VPI,445
3977,Assam,3,Barpeta,1979051,39,Nalbari,197869,19819569,2374,AYNAL HAQUE,IND,287
3978,Assam,3,Barpeta,1979051,39,Nalbari,197869,19819569,2374,JAGANNATH RAY,IND,510
3979,Assam,3,Barpeta,1979051,39,Nalbari,197869,19819569,2374,DULU AHMED,IND,721
3980,Assam,3,Barpeta,1979051,39,Nalbari,197869,19819569,2374,DEWAN MOHIBUL ISLAM,IND,1175
3981,Assam,3,Barpeta,1979051,39,Nalbari,197869,19819569,2374,MATIAR RAHMAN,IND,1138
3982,Assam,3,Barpeta,1979051,40,Tihu,204371,19819569,1952,DEEP BAYAN,INC,55612
3983,Assam,3,Barpeta,1979051,40,Tihu,204371,19819569,1952,PHANI BHUSAN CHOUDHURY,AGP,89498
3984,Assam,3,Barpeta,1979051,40,Tihu,204371,19819569,1952,MANORANJAN TALUKDAR,CPI(M),9714
3985,Assam,3,Barpeta,1979051,40,Tihu,204371,19819569,1952,SAMEJ UDDIN,BOPF,1316
3986,Assam,3,Barpeta,1979051,40,Tihu,204371,19819569,1952,ABUBAKKAR SIDDIQUE,RUC,235
3987,Assam,3,Barpeta,1979051,40,Tihu,204371,19819569,1952,ABUL KALAM AZAD,AITC,1185
3988,Assam,3,Barpeta,1979051,40,Tihu,204371,19819569,1952,AMZAD ALI,RPPRINAT,215
3989,Assam,3,Barpeta,1979051,40,Tihu,204371,19819569,1952,CHITRALEKHA DAS,SUCI,413
3990,Assam,3,Barpeta,1979051,40,Tihu,204371,19819569,1952,SHAJAHAN ALI KHAN,VPI,388
3991,Assam,3,Barpeta,1979051,40,Tihu,204371,19819569,1952,AYNAL HAQUE,IND,271
3992,Assam,3,Barpeta,1979051,40,Tihu,204371,19819569,1952,JAGANNATH RAY,IND,482
3993,Assam,3,Barpeta,1979051,40,Tihu,204371,19819569,1952,DULU AHMED,IND,762
3994,Assam,3,Barpeta,1979051,40,Tihu,204371,19819569,1952,DEWAN MOHIBUL ISLAM,IND,1178
3995,Assam,3,Barpeta,1979051,40,Tihu,204371,19819569,1952,MATIAR RAHMAN,IND,1054
3996,Assam,4,Darrang-Udalguri,2214516,31,Rangia,210499,19819569,2339,DILIP SAIKIA,BJP,99469
3997,Assam,4,Darrang-Udalguri,2214516,31,Rangia,210499,19819569,2339,DURGADAS BORO,BOPF,6786
3998,Assam,4,Darrang-Udalguri,2214516,31,Rangia,210499,19819569,2339,MADHAB RAJBANGSHI,INC,59219
3999,Assam,4,Darrang-Udalguri,2214516,31,Rangia,210499,19819569,2339,AROON BAROOA,BHRJWNKP,995
4000,Assam,4,Darrang-Udalguri,2214516,31,Rangia,210499,19819569,2339,ABUL KASEM,RPPRINAT,360
4001,Assam,4,Darrang-Udalguri,2214516,31,Rangia,210499,19819569,2339,ABDUL HAMED,RUC,279
4002,Assam,4,Darrang-Udalguri,2214516,31,Rangia,210499,19819569,2339,JITENDRA CHALIHA,SUCI,574
4003,Assam,4,Darrang-Udalguri,2214516,31,Rangia,210499,19819569,2339,BIREN BASAK,BGanP,299
4004,Assam,4,Darrang-Udalguri,2214516,31,Rangia,210499,19819569,2339,LALIT PEGU,VPI,369
4005,Assam,4,Darrang-Udalguri,2214516,31,Rangia,210499,19819569,2339,SWARNA DEVI,GNASURKP,506
4006,Assam,4,Darrang-Udalguri,2214516,31,Rangia,210499,19819569,2339,DANIEL MARDI,IND,514
4007,Assam,4,Darrang-Udalguri,2214516,32,Kamalpur,182815,19819569,1989,DILIP SAIKIA,BJP,98247
4008,Assam,4,Darrang-Udalguri,2214516,32,Kamalpur,182815,19819569,1989,DURGADAS BORO,BOPF,6263
4009,Assam,4,Darrang-Udalguri,2214516,32,Kamalpur,182815,19819569,1989,MADHAB RAJBANGSHI,INC,43282
4010,Assam,4,Darrang-Udalguri,2214516,32,Kamalpur,182815,19819569,1989,AROON BAROOA,BHRJWNKP,856
4011,Assam,4,Darrang-Udalguri,2214516,32,Kamalpur,182815,19819569,1989,ABUL KASEM,RPPRINAT,299
4012,Assam,4,Darrang-Udalguri,2214516,32,Kamalpur,182815,19819569,1989,ABDUL HAMED,RUC,235
4013,Assam,4,Darrang-Udalguri,2214516,32,Kamalpur,182815,19819569,1989,JITENDRA CHALIHA,SUCI,371
4014,Assam,4,Darrang-Udalguri,2214516,32,Kamalpur,182815,19819569,1989,BIREN BASAK,BGanP,215
4015,Assam,4,Darrang-Udalguri,2214516,32,Kamalpur,182815,19819569,1989,LALIT PEGU,VPI,266
4016,Assam,4,Darrang-Udalguri,2214516,32,Kamalpur,182815,19819569,1989,SWARNA DEVI,GNASURKP,464
4017,Assam,4,Darrang-Udalguri,2214516,32,Kamalpur,182815,19819569,1989,DANIEL MARDI,IND,424
4018,Assam,4,Darrang-Udalguri,2214516,43,Tamulpur,214782,19819569,2549,DILIP SAIKIA,BJP,80412
4019,Assam,4,Darrang-Udalguri,2214516,43,Tamulpur,214782,19819569,2549,DURGADAS BORO,BOPF,52887
4020,Assam,4,Darrang-Udalguri,2214516,43,Tamulpur,214782,19819569,2549,MADHAB RAJBANGSHI,INC,14609
4021,Assam,4,Darrang-Udalguri,2214516,43,Tamulpur,214782,19819569,2549,AROON BAROOA,BHRJWNKP,1305
4022,Assam,4,Darrang-Udalguri,2214516,43,Tamulpur,214782,19819569,2549,ABUL KASEM,RPPRINAT,556
4023,Assam,4,Darrang-Udalguri,2214516,43,Tamulpur,214782,19819569,2549,ABDUL HAMED,RUC,532
4024,Assam,4,Darrang-Udalguri,2214516,43,Tamulpur,214782,19819569,2549,JITENDRA CHALIHA,SUCI,638
4025,Assam,4,Darrang-Udalguri,2214516,43,Tamulpur,214782,19819569,2549,BIREN BASAK,BGanP,540
4026,Assam,4,Darrang-Udalguri,2214516,43,Tamulpur,214782,19819569,2549,LALIT PEGU,VPI,1714
4027,Assam,4,Darrang-Udalguri,2214516,43,Tamulpur,214782,19819569,2549,SWARNA DEVI,GNASURKP,3348
4028,Assam,4,Darrang-Udalguri,2214516,43,Tamulpur,214782,19819569,2549,DANIEL MARDI,IND,2929
4029,Assam,4,Darrang-Udalguri,2214516,44,Goreswar,202194,19819569,2172,DILIP SAIKIA,BJP,86494
4030,Assam,4,Darrang-Udalguri,2214516,44,Goreswar,202194,19819569,2172,DURGADAS BORO,BOPF,37580
4031,Assam,4,Darrang-Udalguri,2214516,44,Goreswar,202194,19819569,2172,MADHAB RAJBANGSHI,INC,23677
4032,Assam,4,Darrang-Udalguri,2214516,44,Goreswar,202194,19819569,2172,AROON BAROOA,BHRJWNKP,1343
4033,Assam,4,Darrang-Udalguri,2214516,44,Goreswar,202194,19819569,2172,ABUL KASEM,RPPRINAT,552
4034,Assam,4,Darrang-Udalguri,2214516,44,Goreswar,202194,19819569,2172,ABDUL HAMED,RUC,412
4035,Assam,4,Darrang-Udalguri,2214516,44,Goreswar,202194,19819569,2172,JITENDRA CHALIHA,SUCI,654
4036,Assam,4,Darrang-Udalguri,2214516,44,Goreswar,202194,19819569,2172,BIREN BASAK,BGanP,721
4037,Assam,4,Darrang-Udalguri,2214516,44,Goreswar,202194,19819569,2172,LALIT PEGU,VPI,1180
4038,Assam,4,Darrang-Udalguri,2214516,44,Goreswar,202194,19819569,2172,SWARNA DEVI,GNASURKP,1448
4039,Assam,4,Darrang-Udalguri,2214516,44,Goreswar,202194,19819569,2172,DANIEL MARDI,IND,2000
4040,Assam,4,Darrang-Udalguri,2214516,45,Bhergaon,161423,19819569,2245,DILIP SAIKIA,BJP,68980
4041,Assam,4,Darrang-Udalguri,2214516,45,Bhergaon,161423,19819569,2245,DURGADAS BORO,BOPF,34045
4042,Assam,4,Darrang-Udalguri,2214516,45,Bhergaon,161423,19819569,2245,MADHAB RAJBANGSHI,INC,13204
4043,Assam,4,Darrang-Udalguri,2214516,45,Bhergaon,161423,19819569,2245,AROON BAROOA,BHRJWNKP,960
4044,Assam,4,Darrang-Udalguri,2214516,45,Bhergaon,161423,19819569,2245,ABUL KASEM,RPPRINAT,403
4045,Assam,4,Darrang-Udalguri,2214516,45,Bhergaon,161423,19819569,2245,ABDUL HAMED,RUC,365
4046,Assam,4,Darrang-Udalguri,2214516,45,Bhergaon,161423,19819569,2245,JITENDRA CHALIHA,SUCI,549
4047,Assam,4,Darrang-Udalguri,2214516,45,Bhergaon,161423,19819569,2245,BIREN BASAK,BGanP,471
4048,Assam,4,Darrang-Udalguri,2214516,45,Bhergaon,161423,19819569,2245,LALIT PEGU,VPI,1414
4049,Assam,4,Darrang-Udalguri,2214516,45,Bhergaon,161423,19819569,2245,SWARNA DEVI,GNASURKP,895
4050,Assam,4,Darrang-Udalguri,2214516,45,Bhergaon,161423,19819569,2245,DANIEL MARDI,IND,1389
4051,Assam,4,Darrang-Udalguri,2214516,46,Udalguri,170904,19819569,1960,DILIP SAIKIA,BJP,46949
4052,Assam,4,Darrang-Udalguri,2214516,46,Udalguri,170904,19819569,1960,DURGADAS BORO,BOPF,50374
4053,Assam,4,Darrang-Udalguri,2214516,46,Udalguri,170904,19819569,1960,MADHAB RAJBANGSHI,INC,23751
4054,Assam,4,Darrang-Udalguri,2214516,46,Udalguri,170904,19819569,1960,AROON BAROOA,BHRJWNKP,941
4055,Assam,4,Darrang-Udalguri,2214516,46,Udalguri,170904,19819569,1960,ABUL KASEM,RPPRINAT,387
4056,Assam,4,Darrang-Udalguri,2214516,46,Udalguri,170904,19819569,1960,ABDUL HAMED,RUC,352
4057,Assam,4,Darrang-Udalguri,2214516,46,Udalguri,170904,19819569,1960,JITENDRA CHALIHA,SUCI,522
4058,Assam,4,Darrang-Udalguri,2214516,46,Udalguri,170904,19819569,1960,BIREN BASAK,BGanP,449
4059,Assam,4,Darrang-Udalguri,2214516,46,Udalguri,170904,19819569,1960,LALIT PEGU,VPI,1587
4060,Assam,4,Darrang-Udalguri,2214516,46,Udalguri,170904,19819569,1960,SWARNA DEVI,GNASURKP,948
4061,Assam,4,Darrang-Udalguri,2214516,46,Udalguri,170904,19819569,1960,DANIEL MARDI,IND,2431
4062,Assam,4,Darrang-Udalguri,2214516,47,Mazbat,183548,19819569,2088,DILIP SAIKIA,BJP,70656
4063,Assam,4,Darrang-Udalguri,2214516,47,Mazbat,183548,19819569,2088,DURGADAS BORO,BOPF,44383
4064,Assam,4,Darrang-Udalguri,2214516,47,Mazbat,183548,19819569,2088,MADHAB RAJBANGSHI,INC,23090
4065,Assam,4,Darrang-Udalguri,2214516,47,Mazbat,183548,19819569,2088,AROON BAROOA,BHRJWNKP,1108
4066,Assam,4,Darrang-Udalguri,2214516,47,Mazbat,183548,19819569,2088,ABUL KASEM,RPPRINAT,363
4067,Assam,4,Darrang-Udalguri,2214516,47,Mazbat,183548,19819569,2088,ABDUL HAMED,RUC,322
4068,Assam,4,Darrang-Udalguri,2214516,47,Mazbat,183548,19819569,2088,JITENDRA CHALIHA,SUCI,501
4069,Assam,4,Darrang-Udalguri,2214516,47,Mazbat,183548,19819569,2088,BIREN BASAK,BGanP,431
4070,Assam,4,Darrang-Udalguri,2214516,47,Mazbat,183548,19819569,2088,LALIT PEGU,VPI,1060
4071,Assam,4,Darrang-Udalguri,2214516,47,Mazbat,183548,19819569,2088,SWARNA DEVI,GNASURKP,829
4072,Assam,4,Darrang-Udalguri,2214516,47,Mazbat,183548,19819569,2088,DANIEL MARDI,IND,1608
4073,Assam,4,Darrang-Udalguri,2214516,48,Tangla,178565,19819569,2295,DILIP SAIKIA,BJP,74089
4074,Assam,4,Darrang-Udalguri,2214516,48,Tangla,178565,19819569,2295,DURGADAS BORO,BOPF,30319
4075,Assam,4,Darrang-Udalguri,2214516,48,Tangla,178565,19819569,2295,MADHAB RAJBANGSHI,INC,27274
4076,Assam,4,Darrang-Udalguri,2214516,48,Tangla,178565,19819569,2295,AROON BAROOA,BHRJWNKP,1003
